Id,Country,Short Name,ISO Code,Year,RLE_Score,Property Rights,Judicial Effectiveness,Government Integrity,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom,Code,Productivity,Country Code,Indicator Name,Indicator Code,INV_Score
110,Mexico,Mexico,MX,2012,65.3,50.0,,31.0,80.7,78.3,,82.0,61.3,76.5,72.9,60.0,60.0,MEX,21.422895,MEX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.84043716074891
119,Netherlands,Netherlands,NL,2012,73.3,90.0,,88.0,51.2,20.9,,81.9,60.0,83.6,87.1,90.0,80.0,NLD,70.78001,NLD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.761313759062492
120,New Zealand,NewZealand,NZ,2012,82.1,95.0,,93.0,71.6,45.0,,99.9,89.9,85.2,86.8,75.0,80.0,NZL,41.361797,NZL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.757371637186246
124,Norway,Norway,NO,2012,68.8,90.0,,86.0,52.5,35.3,,88.4,46.3,75.1,89.3,65.0,60.0,NOR,129.02542,NOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.44841775771216
126,Pakistan,Pakistan,PK,2012,54.7,30.0,,23.0,80.6,88.1,,70.0,47.8,66.3,66.0,35.0,40.0,PAK,7.303584,PAK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.475958396727608
130,Peru,Peru,PE,2012,68.7,40.0,,35.0,79.7,90.9,,72.0,68.5,85.5,85.0,70.0,60.0,PER,10.701444,PER,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.044525919497136
131,Philippines,Philippines,PH,2012,57.1,30.0,,24.0,79.1,89.7,,54.3,51.7,77.1,75.5,40.0,50.0,PHL,7.963308,PHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.93006495098525
132,Poland,Poland,PL,2012,64.2,60.0,,53.0,74.4,40.3,,61.4,61.3,79.1,87.1,65.0,60.0,POL,31.27495,POL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.58221386101533
133,Portugal,Portugal,PT,2012,63.0,70.0,,60.0,59.0,25.5,,83.0,32.5,82.6,87.1,70.0,60.0,PRT,34.97005,PRT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.824219947228677
135,Romania,Romania,RO,2012,64.4,40.0,,37.0,87.4,55.1,,70.5,62.6,74.3,87.1,80.0,50.0,ROU,25.482965,ROU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.006897337657605
136,Russian Federation,Russia,RU,2012,50.5,25.0,,21.0,82.5,48.6,,65.1,63.5,66.3,68.2,25.0,40.0,RUS,29.995682,RUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.56118490413107
147,Singapore,Singapore,SG,2012,87.5,90.0,,93.0,91.3,91.3,,97.2,92.1,84.8,90.0,75.0,70.0,SGP,49.144577,SGP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.429988298955582
149,Slovenia,Slovenia,SI,2012,62.9,60.0,,64.0,64.8,27.9,,81.4,42.2,81.2,87.1,70.0,50.0,SVN,40.54615,SVN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.03171664063867
151,South Africa,SouthAfrica,ZA,2012,62.7,50.0,,45.0,70.7,71.9,,75.8,57.3,75.0,76.3,45.0,60.0,ZAF,19.016754,ZAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.934933446748975
151,South Africa,SouthAfrica,ZA,2012,62.7,50.0,,45.0,70.7,71.9,,75.8,57.3,75.0,76.3,45.0,60.0,ZAF,19.016754,SSF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.11836389464488
151,South Africa,SouthAfrica,ZA,2012,62.7,50.0,,45.0,70.7,71.9,,75.8,57.3,75.0,76.3,45.0,60.0,ZAF,19.016754,TSS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.118363894644876
151,South Africa,SouthAfrica,ZA,2012,62.7,50.0,,45.0,70.7,71.9,,75.8,57.3,75.0,76.3,45.0,60.0,ZAF,19.016754,SSA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.115430723203584
152,Spain,Spain,ES,2012,69.1,70.0,,61.0,61.3,37.1,,81.3,51.8,81.5,87.1,80.0,80.0,ESP,52.12421,ESP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.52752001737943
157,Sweden,Sweden,SE,2012,71.7,90.0,,92.0,39.1,8.8,,94.6,54.6,80.9,87.1,90.0,80.0,SWE,62.106907,SWE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.72352278307258
158,Switzerland,Switzerland,CH,2012,81.1,90.0,,87.0,67.9,65.8,,77.9,87.9,84.4,90.0,80.0,80.0,CHE,78.00944,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.268903242650826
163,Thailand,Thailand,TH,2012,64.9,45.0,,35.0,75.1,87.5,,72.5,79.0,69.3,75.2,40.0,70.0,THA,12.355092,THA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.993652842172693
174,United Kingdom,UnitedKingdom,GB,2012,74.1,90.0,,76.0,56.4,21.5,,94.7,71.5,73.9,87.1,90.0,80.0,GBR,52.153336,GBR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.742502076473771
175,United States,UnitedStates,US,2012,76.3,85.0,,71.0,69.8,46.7,,91.1,95.8,77.2,86.4,70.0,70.0,USA,68.82278,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.51260255106268
176,Uruguay,Uruguay,UY,2012,69.9,70.0,,69.0,81.2,68.7,,74.9,74.0,73.4,82.9,75.0,30.0,URY,25.788666,URY,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.153383551972343
180,Viet Nam,Vietnam,VN,2012,51.3,15.0,,27.0,76.5,66.5,,61.1,67.3,75.1,79.6,15.0,30.0,VNM,4.0761576,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,28.65273474493601
5,Argentina,Argentina,AR,2011,51.7,20.0,,29.0,68.7,81.7,,62.4,47.9,63.2,69.5,45.0,30.0,ARG,27.121876,ARG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.24828470135148
7,Australia,Australia,AU,2011,82.5,90.0,,87.0,61.3,64.7,,90.1,92.2,85.0,84.4,80.0,90.0,AUS,58.76907,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.023210610806665
8,Austria,Austria,AT,2011,71.9,90.0,,79.0,50.3,28.0,,72.8,78.2,82.9,87.6,80.0,70.0,AUT,57.740795,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.471715448678623
12,Bangladesh,Bangladesh,BD,2011,53.0,20.0,,24.0,72.7,92.4,,65.0,54.3,68.6,58.0,55.0,20.0,BGD,3.2355232,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.42097336860339
15,Belgium,Belgium,BE,2011,70.2,80.0,,71.0,41.8,25.0,,92.6,71.0,82.5,87.6,80.0,70.0,BEL,67.528786,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.010374824652537
22,Brazil,Brazil,BR,2011,56.3,50.0,,37.0,69.0,49.6,,54.3,57.8,75.9,69.8,50.0,50.0,BRA,20.919428,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.608964203764664
23,Bulgaria,Bulgaria,BG,2011,64.9,30.0,,38.0,86.9,58.3,,75.8,82.0,75.5,87.6,55.0,60.0,BGR,23.712515,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.83973183619645
27,Cambodia,Cambodia,KH,2011,57.9,30.0,,20.0,90.9,94.2,,39.5,46.3,78.0,70.0,60.0,50.0,KHM,2.0494177,KHM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.971773120737234
29,Canada,Canada,CA,2011,80.8,90.0,,87.0,78.0,52.7,,96.4,81.7,78.8,88.1,75.0,80.0,CAN,54.738247,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.51049539954331
33,Chile,Chile,CL,2011,77.4,85.0,,67.0,77.7,86.6,,67.2,74.5,77.9,88.0,80.0,70.0,CHL,26.033329,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.72039221332789
34,China,China,CN,2011,52.0,20.0,,36.0,70.3,87.0,,49.8,54.9,75.3,71.6,25.0,30.0,CHN,8.755135,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,43.861361463520474
34,China,China,CN,2011,52.0,20.0,,36.0,70.3,87.0,,49.8,54.9,75.3,71.6,25.0,30.0,CHN,8.755135,HKG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.536338869847963
34,China,China,CN,2011,52.0,20.0,,36.0,70.3,87.0,,49.8,54.9,75.3,71.6,25.0,30.0,CHN,8.755135,MAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,12.323736283078006
35,Colombia,Colombia,CO,2011,68.0,50.0,,37.0,74.5,78.9,,86.1,79.3,75.8,73.2,65.0,60.0,COL,15.261172,COL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.9158254216725
39,Costa Rica,CostaRica,CR,2011,67.3,55.0,,53.0,82.3,86.9,,58.2,62.1,70.7,85.2,70.0,50.0,CRI,14.72274,CRI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.43251566191547
41,Croatia,Croatia,HR,2011,61.1,40.0,,41.0,74.6,50.3,,65.2,44.1,78.5,87.6,70.0,60.0,HRV,28.587975,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.912071915338387
43,Cyprus,Cyprus,CY,2011,73.3,80.0,,66.0,74.6,45.6,,80.1,71.4,87.6,82.6,75.0,70.0,CYP,41.143955,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.9835369238962
45,Denmark,Denmark,DK,2011,78.6,90.0,,93.0,43.2,19.5,,99.7,92.1,81.4,87.6,90.0,90.0,DNK,69.12133,DNK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.158228439949454
48,Dominican Republic,DominicanRepublic,DO,2011,60.0,30.0,,30.0,85.3,89.1,,56.4,57.1,77.1,79.8,55.0,40.0,DOM,15.218588,DOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.741070579835313
49,Ecuador,Ecuador,EC,2011,47.1,20.0,,22.0,78.9,50.1,,53.5,40.1,64.9,76.0,25.0,40.0,ECU,13.907233,ECU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.821956887590524
54,Estonia,Estonia,EE,2011,75.2,80.0,,66.0,80.7,52.2,,80.9,55.8,78.7,87.6,90.0,80.0,EST,30.91355,EST,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.457733814243785
57,Finland,Finland,FI,2011,74.0,90.0,,89.0,65.3,26.5,,95.0,41.4,80.7,87.6,85.0,80.0,FIN,57.478252,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.616390064546106
58,France,France,FR,2011,64.6,80.0,,69.0,52.3,16.4,,85.6,51.4,83.7,82.6,55.0,70.0,FRA,63.61985,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.42387054993541
62,Germany,Germany,DE,2011,71.8,90.0,,80.0,58.5,42.7,,89.6,40.6,83.9,87.6,85.0,60.0,DEU,65.64055,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.37084750293292
64,Greece,Greece,GR,2011,60.3,50.0,,38.0,65.9,34.3,,76.2,55.2,80.6,82.6,60.0,60.0,GRC,33.544884,GRC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,13.676151054553042
72,Hungary,Hungary,HU,2011,66.6,65.0,,51.0,69.7,27.4,,76.5,67.7,75.9,87.6,75.0,70.0,HUN,35.106853,HUN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.53729600764617
73,Iceland,Iceland,IS,2011,68.2,90.0,,87.0,69.8,0.0,,92.7,60.7,68.6,88.2,65.0,60.0,ISL,56.308052,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.367530064314074
74,India,India,IN,2011,54.6,50.0,,34.0,75.4,77.8,,36.9,67.2,65.1,64.2,35.0,40.0,IND,6.130244,IND,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,34.31341623395649
75,Indonesia,Indonesia,ID,2011,56.0,30.0,,28.0,83.0,88.9,,54.9,51.8,74.3,73.8,35.0,40.0,IDN,10.731469,IDN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,31.307454036572523
78,Ireland,Ireland,IE,2011,78.7,90.0,,80.0,72.1,47.1,,92.0,77.5,80.7,87.6,90.0,70.0,IRL,76.79019,IRL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.70143461298432
79,Israel,Israel,IL,2011,68.5,70.0,,61.0,62.3,44.8,,66.1,64.3,78.4,87.8,80.0,70.0,ISR,37.192833,ISR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.40694073272851
80,Italy,Italy,IT,2011,60.3,50.0,,43.0,55.4,28.6,,77.3,44.4,82.1,87.6,75.0,60.0,ITA,53.21145,ITA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.713871514508092
82,Japan,Japan,JP,2011,72.8,80.0,,77.0,67.0,58.7,,83.8,81.1,87.9,82.6,60.0,50.0,JPN,42.942596,JPN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.351162300288532
87,"Korea, Republic of",NorthKorea,KP,2011,1.0,5.0,,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,KOR,34.31749,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.154336711551828
88,"Korea, Republic of",SouthKorea,KR,2011,69.8,70.0,,55.0,72.2,73.0,,91.6,46.5,78.7,70.8,70.0,70.0,KOR,34.31749,KOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.154336711551828
92,Latvia,Latvia,LV,2011,65.8,50.0,,45.0,82.5,55.5,,72.8,61.3,73.5,87.6,80.0,50.0,LVA,26.467049,LVA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.99960432790389
98,Lithuania,Lithuania,LT,2011,71.3,60.0,,49.0,86.1,58.0,,81.7,55.6,74.5,87.6,80.0,80.0,LTU,30.08933,LTU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.459884367577555
99,Luxembourg,Luxembourg,LU,2011,76.2,90.0,,82.0,66.7,58.5,,76.4,44.1,82.1,87.6,95.0,80.0,LUX,61.924755,LUX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.21325376494699
104,Malaysia,Malaysia,MY,2011,66.3,50.0,,45.0,84.6,79.2,,69.7,79.2,81.3,78.7,45.0,50.0,MYS,22.940886,MYS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.183139142709543
107,Malta,Malta,MT,2011,65.7,70.0,,52.0,62.5,39.8,,70.0,60.0,80.1,87.6,75.0,60.0,MLT,34.37887,MLT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.162781965745314
110,Mexico,Mexico,MX,2011,67.8,50.0,,33.0,81.3,83.1,,87.3,60.9,75.7,81.2,65.0,60.0,MEX,21.060549,MEX,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.27391475020908
119,Netherlands,Netherlands,NL,2011,74.7,90.0,,89.0,50.6,36.8,,81.9,58.3,82.7,87.6,90.0,80.0,NLD,68.47871,NLD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.13733953093599
120,New Zealand,NewZealand,NZ,2011,82.3,95.0,,94.0,64.7,49.3,,99.9,89.2,84.8,86.6,80.0,80.0,NZL,41.13166,NZL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.96526229315808
124,Norway,Norway,NO,2011,70.3,90.0,,86.0,51.6,51.5,,88.3,45.8,75.1,89.4,65.0,60.0,NOR,124.166626,NOR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.513970615354484
126,Pakistan,Pakistan,PK,2011,55.1,30.0,,24.0,80.5,88.8,,70.9,46.3,63.6,67.0,40.0,40.0,PAK,7.190615,PAK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,12.520627649586025
130,Peru,Peru,PE,2011,68.6,40.0,,37.0,79.4,91.0,,71.9,67.7,83.1,86.0,70.0,60.0,PER,10.373608,PER,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.348532604444785
131,Philippines,Philippines,PH,2011,56.2,30.0,,24.0,78.8,91.0,,43.4,50.7,76.3,77.8,40.0,50.0,PHL,7.5580993,PHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.966638661627282
132,Poland,Poland,PL,2011,64.1,60.0,,50.0,74.0,43.8,,61.4,61.2,78.1,87.6,65.0,60.0,POL,30.57005,POL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.493086884293092
133,Portugal,Portugal,PT,2011,64.0,70.0,,58.0,61.1,36.2,,80.1,34.7,82.3,87.6,70.0,60.0,PRT,33.312737,PRT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.420252874209286
135,Romania,Romania,RO,2011,64.7,40.0,,38.0,86.8,57.6,,72.0,60.8,74.4,87.6,80.0,50.0,ROU,23.93335,ROU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.82616054780346
136,Russian Federation,Russia,RU,2011,50.5,25.0,,22.0,82.7,65.1,,50.7,62.9,63.1,68.2,25.0,40.0,RUS,28.113,RUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.32165552117643
147,Singapore,Singapore,SG,2011,87.2,90.0,,92.0,91.1,91.3,,98.2,98.0,86.2,90.0,75.0,60.0,SGP,50.826103,SGP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.26491463790517
149,Slovenia,Slovenia,SI,2011,64.6,60.0,,66.0,65.1,41.1,,83.6,41.8,80.5,87.6,70.0,50.0,SVN,40.164043,SVN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.944423650033546
151,South Africa,SouthAfrica,ZA,2011,62.7,50.0,,47.0,69.6,77.5,,72.3,56.7,71.9,77.2,45.0,60.0,ZAF,18.793608,ZAF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,17.809369183941804
151,South Africa,SouthAfrica,ZA,2011,62.7,50.0,,47.0,69.6,77.5,,72.3,56.7,71.9,77.2,45.0,60.0,ZAF,18.793608,SSF,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.094404421539615
151,South Africa,SouthAfrica,ZA,2011,62.7,50.0,,47.0,69.6,77.5,,72.3,56.7,71.9,77.2,45.0,60.0,ZAF,18.793608,TSS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.094404421539615
151,South Africa,SouthAfrica,ZA,2011,62.7,50.0,,47.0,69.6,77.5,,72.3,56.7,71.9,77.2,45.0,60.0,ZAF,18.793608,SSA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.094141184656625
152,Spain,Spain,ES,2011,70.2,70.0,,61.0,61.0,49.3,,77.2,53.0,82.4,87.6,80.0,80.0,ESP,49.908657,ESP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.02175296565118
157,Sweden,Sweden,SE,2011,71.9,90.0,,92.0,37.6,17.3,,95.0,54.0,80.1,87.6,85.0,80.0,SWE,61.892174,SWE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.893984691133493
158,Switzerland,Switzerland,CH,2011,81.9,90.0,,90.0,68.4,69.3,,80.2,87.8,83.8,90.0,80.0,80.0,CHE,76.303345,CHE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.51884898177607
163,Thailand,Thailand,TH,2011,64.7,45.0,,34.0,74.8,90.6,,69.9,76.3,70.8,75.9,40.0,70.0,THA,11.046585,THA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.836369383454677
174,United Kingdom,UnitedKingdom,GB,2011,74.5,85.0,,77.0,52.0,32.9,,94.6,71.2,74.9,87.6,90.0,80.0,GBR,51.850594,GBR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,15.636478787846011
175,United States,UnitedStates,US,2011,77.8,85.0,,75.0,68.3,54.6,,91.0,95.7,77.4,86.4,75.0,70.0,USA,68.31264,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.73698680485651
176,Uruguay,Uruguay,UY,2011,70.0,70.0,,67.0,84.3,76.5,,61.5,74.9,72.8,83.0,80.0,30.0,URY,24.969807,URY,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.11856763920564
180,Viet Nam,Vietnam,VN,2011,51.6,15.0,,27.0,75.9,75.1,,61.6,68.2,79.1,68.9,15.0,30.0,VNM,3.8844273,VNM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,30.569409254152895
5,Argentina,Argentina,AR,2010,51.2,20.0,,29.0,69.5,75.6,,62.1,50.1,61.2,69.5,45.0,30.0,ARG,24.664722,ARG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.64146615655254
7,Australia,Australia,AU,2010,82.6,90.0,,87.0,61.4,64.9,,90.3,94.9,82.7,85.1,80.0,90.0,AUS,56.738533,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.03661071903204
8,Austria,Austria,AT,2010,71.6,90.0,,81.0,51.2,28.8,,73.6,79.1,79.3,87.5,75.0,70.0,AUT,56.444805,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.59672377489653
12,Bangladesh,Bangladesh,BD,2010,51.1,20.0,,21.0,72.8,93.9,,59.4,53.8,66.6,58.0,45.0,20.0,BGD,2.787817,BGD,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.246656176057666
15,Belgium,Belgium,BE,2010,70.1,80.0,,73.0,42.2,30.0,,92.9,67.1,77.9,87.5,80.0,70.0,BEL,69.09867,BEL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.123086929810285
22,Brazil,Brazil,BR,2010,55.6,50.0,,35.0,68.4,50.3,,54.5,57.5,75.8,69.2,45.0,50.0,BRA,19.317396,BRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.534673645153813
23,Bulgaria,Bulgaria,BG,2010,62.3,30.0,,36.0,86.3,48.3,,77.8,78.1,69.5,87.4,50.0,60.0,BGR,23.100565,BGR,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.185166080940256
27,Cambodia,Cambodia,KH,2010,56.6,30.0,,18.0,91.0,92.9,,39.9,43.6,70.5,70.0,60.0,50.0,KHM,1.9493625,KHM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.194070140663865
29,Canada,Canada,CA,2010,80.4,90.0,,87.0,76.7,54.1,,96.5,81.5,75.4,88.1,75.0,80.0,CAN,52.5742,CAN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.461236964645636
33,Chile,Chile,CL,2010,77.2,85.0,,69.0,77.5,89.6,,64.8,75.4,73.0,88.0,80.0,70.0,CHL,23.995832,CHL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,23.015460604829116
34,China,China,CN,2010,51.0,20.0,,36.0,70.2,88.1,,49.7,53.2,70.6,72.2,20.0,30.0,CHN,8.160233,CHN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,43.92930476839254
34,China,China,CN,2010,51.0,20.0,,36.0,70.2,88.1,,49.7,53.2,70.6,72.2,20.0,30.0,CHN,8.160233,HKG,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.778136069158244
34,China,China,CN,2010,51.0,20.0,,36.0,70.2,88.1,,49.7,53.2,70.6,72.2,20.0,30.0,CHN,8.160233,MAC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,12.478041743916956
35,Colombia,Colombia,CO,2010,65.5,50.0,,38.0,74.3,74.8,,83.6,72.7,74.0,72.5,55.0,60.0,COL,13.992607,COL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.04297320148509
39,Costa Rica,CostaRica,CR,2010,65.9,50.0,,51.0,82.4,87.0,,59.3,59.0,67.8,82.5,70.0,50.0,CRI,14.393219,CRI,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.456409287147427
41,Croatia,Croatia,HR,2010,59.2,40.0,,44.0,70.3,47.1,,61.5,40.8,75.8,87.8,65.0,60.0,HRV,26.562008,HRV,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.91995147914019
43,Cyprus,Cyprus,CY,2010,70.9,80.0,,64.0,72.7,44.8,,80.3,61.5,82.9,82.5,70.0,70.0,CYP,41.430702,CYP,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.39317383828799
45,Denmark,Denmark,DK,2010,77.9,90.0,,93.0,35.9,22.0,,97.9,93.7,79.3,87.5,90.0,90.0,DNK,68.3601,DNK,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.11368897865617
48,Dominican Republic,DominicanRepublic,DO,2010,60.3,30.0,,30.0,85.3,90.2,,62.4,59.6,70.8,80.0,55.0,40.0,DOM,15.407397,DOM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,25.19689948758354
49,Ecuador,Ecuador,EC,2010,49.3,20.0,,20.0,79.3,77.5,,52.9,42.2,63.9,71.8,25.0,40.0,ECU,12.846698,ECU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,24.624827297654832
54,Estonia,Estonia,EE,2010,74.7,80.0,,66.0,80.2,62.2,,83.1,47.0,71.1,87.5,90.0,80.0,EST,30.204777,EST,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.23421836208593
57,Finland,Finland,FI,2010,73.8,90.0,,90.0,65.4,32.9,,95.0,43.8,78.9,87.5,75.0,80.0,FIN,57.055943,FIN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.29633842343324
58,France,France,FR,2010,64.2,80.0,,69.0,51.9,17.9,,86.3,54.7,79.7,82.5,50.0,70.0,FRA,62.623447,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,22.105419315196947
62,Germany,Germany,DE,2010,71.1,90.0,,79.0,58.3,41.4,,89.6,39.9,79.9,87.5,85.0,60.0,DEU,63.392994,DEU,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,19.54250506941195
64,Greece,Greece,GR,2010,62.7,60.0,,47.0,65.9,41.9,,77.4,55.1,77.6,82.5,60.0,60.0,GRC,34.640182,GRC,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,16.559265867207547
72,Hungary,Hungary,HU,2010,66.1,65.0,,51.0,68.6,25.9,,76.8,67.6,74.1,87.5,75.0,70.0,HUN,34.13525,HUN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,20.06946092560065
73,Iceland,Iceland,IS,2010,73.7,90.0,,89.0,75.4,45.8,,93.0,60.8,69.9,87.9,65.0,60.0,ISL,56.17161,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,14.082546212409476
